Rank,Competitor,DOB,Nat,Score,EventList,athletes_url
1529,Saho OKUYAMA,18 SEP 1997,JPN,915,Marathon,https://www.worldathletics.org/athletes/japan/saho-okuyama-014862343
1530,Lauren PURETZ,,USA,915,Marathon,https://www.worldathletics.org/athletes/united-states/lauren-puretz-014923867
1531,TAKAHASHI MAKI,09 NOV 1991,JPN,915,Marathon,https://www.worldathletics.org/athletes/japan/takahashi-maki-15066408
1532,Alicia HUDELSON,,IRL,915,Marathon,https://www.worldathletics.org/athletes/ireland/alicia-hudelson-014917536
1533,Mitsue TOMITA,19 AUG 1976,JPN,915,Marathon,https://www.worldathletics.org/athletes/japan/mitsue-tomita-14629041
1534,Katharina STARK,07 FEB 1992,GER,915,Marathon [Half Marathon],https://www.worldathletics.org/athletes/germany/katharina-stark-14756780
1535,Lynda GINGRAS,,CAN,914,Marathon [Half Marathon],https://www.worldathletics.org/athletes/canada/lynda-gingras-014723106
1536,Yuma NARASAKI,25 APR 1994,JPN,914,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/yuma-narasaki-014740638
1537,Miho KAWANISHI,19 JUL 1977,JPN,914,Marathon,https://www.worldathletics.org/athletes/japan/miho-kawanishi-14782612
1538,Chia-Mei LEE,10 OCT 1986,TPE,914,Marathon [Half Marathon],https://www.worldathletics.org/athletes/chinese-taipei/chia-mei-lee-15003877
1539,Ornanong WONGSORN,,THA,914,Marathon [Half Marathon],https://www.worldathletics.org/athletes/thailand/ornanong-wongsorn-15039044
1540,Soyenetzitl CASTRO,24 AUG 1986,MEX,913,Marathon,https://www.worldathletics.org/athletes/mexico/soyenetzitl-castro-14824924
1541,Yukari SEIMIYA,1989,JPN,913,Marathon,https://www.worldathletics.org/athletes/japan/yukari-seimiya-14831364
1542,Nathalie BARRIQUAND,08 APR 1975,FRA,913,Marathon,https://www.worldathletics.org/athletes/france/nathalie-barriquand-014842215
1543,Jami TAUTFEST,15 APR 1981,USA,913,Marathon,https://www.worldathletics.org/athletes/united-states/jami-tautfest-14583727
1544,Kanako MIYANO,1979,JPN,913,Marathon,https://www.worldathletics.org/athletes/japan/kanako-miyano-14974168
1545,Bree GASTER,20 DEC 1993,USA,913,Marathon,https://www.worldathletics.org/athletes/united-states/bree-gaster-14756392
1546,Hisayo KAKINUMA,26 NOV 1977,JPN,913,Marathon,https://www.worldathletics.org/athletes/japan/hisayo-kakinuma-014629072
1547,Cat YOUNG,1980,CAN,913,Marathon [Half Marathon],https://www.worldathletics.org/athletes/canada/cat-young-14919654
1548,Lili LIU,,CHN,912,Marathon,https://www.worldathletics.org/athletes/pr-of-china/lili-liu-014979032
1549,Anna-Katharina PLINKE,28 JAN 1988,GER,912,Marathon,https://www.worldathletics.org/athletes/germany/anna-katharina-plinke-014279220
1550,Julia ORDZOWIALY,23 JUN 1981,USA,912,Marathon,https://www.worldathletics.org/athletes/united-states/julia-ordzowialy-14919041
1551,Zhuang LIU,18 JAN 1995,CHN,912,Marathon [Half Marathon],https://www.worldathletics.org/athletes/pr-of-china/zhuang-liu-014470081
1552,Meghann FEATHERSTUN,,USA,912,Marathon,https://www.worldathletics.org/athletes/united-states/meghann-featherstun-014860112
1553,Heidi PHARO,09 MAY 1987,NOR,912,Marathon [Half Marathon],https://www.worldathletics.org/athletes/norway/heidi-pharo-014642677
1554,Ilka WIENSTROTH,,GER,912,Marathon [Half Marathon],https://www.worldathletics.org/athletes/germany/ilka-wienstroth-15023299
1555,Ioana LUCACI,1994,ITA,912,Marathon,https://www.worldathletics.org/athletes/italy/ioana-lucaci-014981324
1556,Jone VAITULEVICIUTE,1990,LTU,912,Marathon [Half Marathon],https://www.worldathletics.org/athletes/lithuania/jone-vaituleviciute-14918916
1557,Kaitlin GREGG GOODMAN,31 JAN 1987,USA,911,Marathon,https://www.worldathletics.org/athletes/united-states/kaitlin-gregg-goodman-014325756
1558,Philine MEISTER,1999,GER,911,Marathon [Half Marathon],https://www.worldathletics.org/athletes/germany/philine-meister-15090149
1559,Yaya JIA,24 OCT 1989,CHN,911,Marathon,https://www.worldathletics.org/athletes/pr-of-china/yaya-jia-14957523
1560,Alyssa HOFFERT,1990,USA,911,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/alyssa-hoffert-15024535
1561,Rachel BOSWELL,,GBR,911,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/rachel-boswell-014910888
1562,Elmina SAKSI,23 MAR 1980,SWE,911,Marathon,https://www.worldathletics.org/athletes/sweden/elmina-saksi-014764138
1563,Helene COLLE,22 JUL 1987,FRA,911,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/helene-colle-014258020
1564,Karina FUENTEALBA,17 DEC 1978,ARG,911,Marathon [Half Marathon],https://www.worldathletics.org/athletes/argentina/karina-fuentealba-014598054
1565,Anne JORUN HODNE,16 FEB 1984,NOR,911,Marathon,https://www.worldathletics.org/athletes/norway/anne-jorun-hodne-014292683
1566,Eva LEDESMA,22 SEP 1980,ESP,910,Marathon,https://www.worldathletics.org/athletes/spain/eva-ledesma-014261217
1567,Hina SHIOZAKI,26 JUN 1996,JPN,910,Marathon,https://www.worldathletics.org/athletes/japan/hina-shiozaki-15114056
1568,KONDO HITOMI,30 NOV 1989,JPN,910,Marathon,https://www.worldathletics.org/athletes/japan/kondo-hitomi-15066431
1569,Nell GALLOGLY,,USA,910,Marathon,https://www.worldathletics.org/athletes/united-states/nell-gallogly-15048836
1570,Jessica WILLIS,1984,AUS,910,Marathon [Half Marathon],https://www.worldathletics.org/athletes/australia/jessica-willis-14910890
1571,Kathleen LAWRENCE,20 OCT 1984,CAN,910,Marathon [Half Marathon],https://www.worldathletics.org/athletes/canada/kathleen-lawrence-14884478
1572,Jan CORCORAN,20 SEP 1979,IRL,910,Marathon,https://www.worldathletics.org/athletes/ireland/jan-corcoran-14860899
1573,Patricia GUZMAN,,PAR,910,Marathon,https://www.worldathletics.org/athletes/paraguay/patricia-guzman-014858248
1574,Jillian WESSELMAN,11 JUL 1989,USA,910,Marathon,https://www.worldathletics.org/athletes/united-states/jillian-wesselman-15021655
1575,Kyoko SAHASHI,07 MAR 1977,JPN,910,Marathon,https://www.worldathletics.org/athletes/japan/kyoko-sahashi-014877426
1576,Katja TEGLER,1996,GER,910,Marathon [Half Marathon],https://www.worldathletics.org/athletes/germany/katja-tegler-15024140
1577,Tanya DIMITROVA,30 APR 1981,BUL,910,Marathon,https://www.worldathletics.org/athletes/bulgaria/tanya-dimitrova-14591060
1578,Beata DĄBROWSKA,,POL,909,Marathon [Half Marathon],https://www.worldathletics.org/athletes/poland/beata-dabrowska-014906556
1579,Eva SIMONSEN,05 AUG 1995,NOR,909,Marathon,https://www.worldathletics.org/athletes/norway/eva-simonsen-15072300
1580,Hidi GAFF,,USA,909,Marathon [25 km Road],https://www.worldathletics.org/athletes/united-states/hidi-gaff-15039242
1581,Naoko HORIKI,02 APR 1966,JPN,909,Marathon,https://www.worldathletics.org/athletes/japan/naoko-horiki-014928824
1582,Ayse Burcin SONMEZ,1986,ITA,909,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/ayse-burcin-sonmez-15078713
1583,Amanda BLAIR,,USA,909,Marathon,https://www.worldathletics.org/athletes/united-states/amanda-blair-014736157
1584,Maria EASTMAN,28 OCT 1997,USA,909,Marathon,https://www.worldathletics.org/athletes/united-states/maria-eastman-014779541
1585,Tessa MARKS,08 SEP 1998,AUS,909,Marathon [Half Marathon],https://www.worldathletics.org/athletes/australia/tessa-marks-15041441
1586,Natasha MENDEZ,,DOM,908,Marathon,https://www.worldathletics.org/athletes/dominican-republic/natasha-mendez-14788896
1587,Sarah DONALDSON,,CAN,908,Marathon,https://www.worldathletics.org/athletes/canada/sarah-donaldson-15049556
1588,Noriko UCHIDA,21 JUL 1972,JPN,908,Marathon,https://www.worldathletics.org/athletes/japan/noriko-uchida-14879161
1589,Aleksandra KALANOVA,23 AUG 1991,RUS,908,Marathon,https://www.worldathletics.org/athletes/russia/aleksandra-kalanova-014603875
1590,Anna PÁLMADÓTTIR,29 JUN 1979,ISL,908,Marathon [Half Marathon],https://www.worldathletics.org/athletes/iceland/anna-palmadottir-14685293
1591,Victoria SIMON-SHORE,1980,GBR,908,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/victoria-simon-shore-15052451
1592,Eri OBA,16 SEP 1983,JPN,908,Marathon,https://www.worldathletics.org/athletes/japan/eri-oba-14739296
1593,Miyuki USUI,26 JAN 1975,JPN,907,Marathon,https://www.worldathletics.org/athletes/japan/miyuki-usui-014672251
1594,Rachel See BOON LAY,,SGP,907,Marathon [Half Marathon],https://www.worldathletics.org/athletes/singapore/rachel-see-boon-lay-014737589
1595,Alicia BELKO,20 NOV 1994,USA,907,Marathon,https://www.worldathletics.org/athletes/united-states/alicia-belko-14631637
1596,Dolores MARCO,17 JAN 1979,ESP,907,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/dolores-marco-014728690
1597,Kana TAKAHASHI,24 AUG 1991,JPN,907,Marathon,https://www.worldathletics.org/athletes/japan/kana-takahashi-15013569
1598,Ioulia-Eleni PANAGIOTOPOULOU,23 NOV 1994,GRE,907,Marathon,https://www.worldathletics.org/athletes/greece/ioulia-eleni-panagiotopoulou-14782016
1599,Wendy LENAERT,06 MAY 1980,BEL,907,Marathon,https://www.worldathletics.org/athletes/belgium/wendy-lenaert-14414131
1599,Verónica SÁNCHEZ,08 AUG 1975,ESP,907,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/veronica-sanchez-14920446
1601,Marianela BALINOTTI,13 OCT 1990,ARG,907,Marathon,https://www.worldathletics.org/athletes/argentina/marianela-balinotti-15046287
1602,Marie KLOSTER,30 JUN 1981,NOR,907,Marathon [Half Marathon],https://www.worldathletics.org/athletes/norway/marie-kloster-014952678
1603,Mayumi YOSHIKAWA,04 SEP 1977,JPN,907,Marathon,https://www.worldathletics.org/athletes/japan/mayumi-yoshikawa-14974171
1604,Mònica COMAS,,ESP,906,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/monica-comas-014932823
1605,Marie MARTINEZ,24 OCT 1983,FRA,906,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/marie-martinez-014930099
1605,Laurie SICOT,1990,FRA,906,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/laurie-sicot-14995791
1605,Olga KRUTENYUK,07 AUG 1985,RUS,906,Marathon,https://www.worldathletics.org/athletes/russia/olga-krutenyuk-014764190
1608,Aline DORILAS,1990,FRA,906,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/aline-dorilas-15046491
1609,Emma FUREY,,IRL,906,Marathon,https://www.worldathletics.org/athletes/ireland/emma-furey-014920301
1610,Vera TATTARI,31 JAN 1999,FIN,906,Marathon [Half Marathon],https://www.worldathletics.org/athletes/finland/vera-tattari-15085237
1611,Aimee DAVENPORT,,AUS,906,Marathon,https://www.worldathletics.org/athletes/australia/aimee-davenport-014956146
1612,Line ASKHEIM,01 JAN 1988,NOR,906,Marathon [Half Marathon],https://www.worldathletics.org/athletes/norway/line-askheim-14997369
1613,Tereza JAGOSOVA,19 FEB 1993,CZE,906,Marathon [Half Marathon],https://www.worldathletics.org/athletes/czech-republic/tereza-jagosova-14988233
1614,Anh BUI,04 OCT 1991,USA,906,Marathon,https://www.worldathletics.org/athletes/united-states/anh-bui-15007740
1615,Erica DOTTIN,,USA,906,Marathon,https://www.worldathletics.org/athletes/united-states/erica-dottin-15021587
1616,Natalie Antonia CONTRERAS,25 JUN 1985,CHI,906,Marathon [Half Marathon],https://www.worldathletics.org/athletes/chile/natalie-antonia-contreras-15029555
1617,Sun-sung KIM,21 DEC 1978,KOR,906,Marathon,https://www.worldathletics.org/athletes/korea/sun-sung-kim-014815795
1618,Melissa ASSALONE,,USA,905,Marathon,https://www.worldathletics.org/athletes/united-states/melissa-assalone-014546574
1619,Brittany TRUITT,,USA,905,Marathon,https://www.worldathletics.org/athletes/united-states/brittany-truitt-014580542
1620,Elisabet KARLSSON,24 MAR 1987,SWE,905,Marathon,https://www.worldathletics.org/athletes/sweden/elisabet-karlsson-014588556
1621,Maria DEL ROCIO,,MEX,905,Marathon [Half Marathon],https://www.worldathletics.org/athletes/mexico/maria-del-rocio-014615152
1622,Mari BOIKOV,12 APR 1988,EST,905,Marathon,https://www.worldathletics.org/athletes/estonia/mari-boikov-014602813
1622,Stephanie GICQUEL,1982,FRA,905,Marathon,https://www.worldathletics.org/athletes/france/stephanie-gicquel-15017297
1624,Francesca MULIAWAN,,USA,905,Marathon,https://www.worldathletics.org/athletes/united-states/francesca-muliawan-014918107
1625,Charlotte RAGAN,,GBR,905,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/charlotte-ragan-014924261
1626,Denise DIMAKI,19 SEP 1977,GRE,905,Marathon,https://www.worldathletics.org/athletes/greece/denise-dimaki-014280578
1627,Mei LI,02 MAR 2000,CHN,905,Marathon,https://www.worldathletics.org/athletes/pr-of-china/mei-li-014892592
1628,Karin FREITAG,01 APR 1980,AUT,905,Marathon [Half Marathon],https://www.worldathletics.org/athletes/austria/karin-freitag-014434691
1629,Ericka MASON,15 MAY 1991,USA,904,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/ericka-mason-14767229
1630,Aikaterini ASIMAKOPOULOU,10 MAY 1982,GRE,904,Marathon,https://www.worldathletics.org/athletes/greece/aikaterini-asimakopoulou-14280515
1631,Kayla MOORE,,USA,904,Marathon,https://www.worldathletics.org/athletes/united-states/kayla-moore-014785831
1632,Chiara BONASSI,,ITA,904,Marathon,https://www.worldathletics.org/athletes/italy/chiara-bonassi-15055682
1633,Helene MELSOM,1996,NOR,904,Marathon [Half Marathon],https://www.worldathletics.org/athletes/norway/helene-melsom-15055655
1634,Tess BOEKEMA,02 DEC 1993,NED,904,Marathon [Half Marathon],https://www.worldathletics.org/athletes/netherlands/tess-boekema-014671952
1635,Frida FALK,1980,SWE,904,Marathon [Half Marathon],https://www.worldathletics.org/athletes/sweden/frida-falk-014705584
1636,Janie GRUNDLING,28 DEC 1979,RSA,904,Marathon,https://www.worldathletics.org/athletes/south-africa/janie-grundling-14715537
1637,Karina KLOK,1992,DEN,904,Marathon [Half Marathon],https://www.worldathletics.org/athletes/denmark/karina-klok-014403174
1638,Maria GRACE,14 FEB 1991,USA,904,Marathon,https://www.worldathletics.org/athletes/united-states/maria-grace-15026488
1639,Luisa PAEZ,03 NOV 1978,ARG,904,Marathon [Half Marathon],https://www.worldathletics.org/athletes/argentina/luisa-paez-15001083
1640,Lisa REISCH,1992,AUT,903,Marathon,https://www.worldathletics.org/athletes/austria/lisa-reisch-15086178
1641,Yuna MIGITA,17 DEC 1998,JPN,903,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/yuna-migita-014827558
1642,Tabea HAUG,06 OCT 1990,GER,903,Marathon [Half Marathon],https://www.worldathletics.org/athletes/germany/tabea-haug-014402771
1643,Maria Isabel SIXTO,21 JAN 1975,ESP,903,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/maria-isabel-sixto-014890080
1644,Maria SUAREZ,30 SEP 1988,ESP,903,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/maria-suarez-15017299
1645,Shoko HIRAGA,19 AUG 1998,JPN,903,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/shoko-hiraga-014868938
1646,Monica WATETU NDIRTU,28 JUN 1984,KEN,902,Marathon [Half Marathon],https://www.worldathletics.org/athletes/kenya/monica-watetu-ndirtu-014289534
1647,Katya OLIVARES,,MEX,902,Marathon,https://www.worldathletics.org/athletes/mexico/katya-olivares-15051972
1648,Rejane Ester BISPO DA SILVA,11 AUG 1984,BRA,902,Marathon [Half Marathon],https://www.worldathletics.org/athletes/brazil/rejane-ester-bispo-da-silva-014269403
1649,Suzanne CARIANT,1985,FRA,902,Marathon,https://www.worldathletics.org/athletes/france/suzanne-cariant-14860031
1650,Marrijtje MOLENHUIS,19 NOV 1990,NED,902,Marathon [Half Marathon],https://www.worldathletics.org/athletes/netherlands/marrijtje-molenhuis-014291880
1651,Karin SPJUTH,23 SEP 1972,SWE,902,Marathon [Half Marathon],https://www.worldathletics.org/athletes/sweden/karin-spjuth-014704852
1652,Federica PROIETTI,03 OCT 1987,ITA,902,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/federica-proietti-014415399
1653,Marta CARBO,,ESP,902,Marathon,https://www.worldathletics.org/athletes/spain/marta-carbo-014863103
1654,Mentamir BIKAYIA,26 MAY 1992,ISR,902,Marathon,https://www.worldathletics.org/athletes/israel/mentamir-bikayia-14736122
1655,Chirine NJEIM,04 OCT 1984,LBN,901,Marathon,https://www.worldathletics.org/athletes/lebanon/chirine-njeim-014546972
1656,Ewa ZABOROWSKA,14 APR 1992,POL,901,Marathon,https://www.worldathletics.org/athletes/poland/ewa-zaborowska-014418766
1657,Joanna LINE,,USA,901,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/joanna-line-014765444
1658,Taryn SHANK,13 AUG 1991,USA,901,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/taryn-shank-14449555
1659,Yurina KAWASAKI,10 AUG 1986,JPN,901,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/yurina-kawasaki-14782582
1660,Grace LIEBELT,2000,AUS,901,Marathon [Half Marathon],https://www.worldathletics.org/athletes/australia/grace-liebelt-15047855
1661,Kalleigh VAN DEN HEMEL,1992,NED,901,Marathon,https://www.worldathletics.org/athletes/netherlands/kalleigh-van-den-hemel-14919036
1662,Hana BASKIN,,USA,900,Marathon,https://www.worldathletics.org/athletes/united-states/hana-baskin-014918948
1663,Gitana AKMANAVICIUTĖ,12 MAR 1986,LTU,900,Marathon,https://www.worldathletics.org/athletes/lithuania/gitana-akmanaviciute-14795686
1664,Lin ZHOU,19 SEP 1986,CHN,900,Marathon,https://www.worldathletics.org/athletes/pr-of-china/lin-zhou-15084825
1665,Pauline LELAIT,1993,FRA,900,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/pauline-lelait-15055684
1666,Kortney SCHARDT,,USA,900,Marathon,https://www.worldathletics.org/athletes/united-states/kortney-schardt-014765357
1667,Cassidy NAGLE,,USA,900,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/cassidy-nagle-014764679
1668,Dina IACONE,06 APR 1994,USA,900,Marathon,https://www.worldathletics.org/athletes/united-states/dina-iacone-014463456
1669,Nerea EGIA,28 NOV 1985,ESP,900,Marathon,https://www.worldathletics.org/athletes/spain/nerea-egia-15054828
1670,Jinping WU,17 JUL 1973,CHN,900,Marathon,https://www.worldathletics.org/athletes/pr-of-china/jinping-wu-15115651
1671,Catrin JONES,01 MAY 1979,CAN,900,Marathon [Half Marathon],https://www.worldathletics.org/athletes/canada/catrin-jones-014382320
1672,Katy WOODWARD,,GBR,900,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/katy-woodward-15047203
1673,Lavinia JÜRGENS,,GER,900,Marathon [Half Marathon],https://www.worldathletics.org/athletes/germany/lavinia-jurgens-15045382
1673,Gillian MCCABE,24 JAN 1981,CAN,900,Marathon,https://www.worldathletics.org/athletes/canada/gillian-mccabe-14993946
1675,Camilla PEDERSEN,31 MAR 1994,DEN,899,Marathon [Half Marathon],https://www.worldathletics.org/athletes/denmark/camilla-pedersen-14997676
