Rank,Competitor,DOB,Nat,Score,EventList,athletes_url
1613,Kevin HANSEN,03 NOV 1983,USA,956,Marathon,https://www.worldathletics.org/athletes/united-states/kevin-hansen-14239848
1614,Thibault NIEDERHAUSER,1998,SUI,956,Marathon [Half Marathon],https://www.worldathletics.org/athletes/switzerland/thibault-niederhauser-14956368
1615,Jesus GONZALEZ,1989,ESP,956,Marathon,https://www.worldathletics.org/athletes/spain/jesus-gonzalez-15093006
1616,Timothy O'DONOGHUE,03 MAY 1986,IRL,956,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ireland/timothy-odonoghue-14596811
1617,Munkhbayar NARANDULAM,28 OCT 1990,MGL,956,Marathon,https://www.worldathletics.org/athletes/mongolia/munkhbayar-narandulam-014608369
1618,Anton TISHAKIN,,RUS,956,Marathon,https://www.worldathletics.org/athletes/russia/anton-tishakin-014885978
1619,Mason JONES,,USA,956,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/mason-jones-14826752
1620,Josh LUNN,15 MAY 1992,GBR,956,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/josh-lunn-014594366
1621,Edson ARRUDA SANTOS,25 NOV 1984,BRA,956,Marathon,https://www.worldathletics.org/athletes/brazil/edson-arruda-santos-014336046
1622,Connor MORA,06 NOV 1994,USA,956,Marathon,https://www.worldathletics.org/athletes/united-states/connor-mora-014533672
1623,Ricardo PASTÓ,24 JAN 1987,ESP,956,Marathon,https://www.worldathletics.org/athletes/spain/ricardo-pasto-014572669
1624,Anthony BAUMAL,15 JUN 1990,FRA,955,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/anthony-baumal-014379376
1625,Matthew DICKINSON,12 MAR 1996,GBR,955,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/matthew-dickinson-014584723
1626,Geofrey KIPKOECH,,KEN,955,Marathon,https://www.worldathletics.org/athletes/kenya/geofrey-kipkoech-15044776
1627,Noel ADRIEN,06 OCT 1995,BEL,955,Marathon [Half Marathon],https://www.worldathletics.org/athletes/belgium/noel-adrien-14643905
1628,Agus PRAYOGO,23 AUG 1985,INA,955,Marathon,https://www.worldathletics.org/athletes/indonesia/agus-prayogo-014197805
1629,Juho YLINEN,28 OCT 1997,FIN,955,Marathon [Half Marathon],https://www.worldathletics.org/athletes/finland/juho-ylinen-014945288
1630,Mohamed ALI,11 NOV 1989,NED,955,Marathon [Half Marathon],https://www.worldathletics.org/athletes/netherlands/mohamed-ali-014635624
1631,Arne AGTEN,01 MAR 1995,BEL,954,Marathon,https://www.worldathletics.org/athletes/belgium/arne-agten-14704523
1632,Iván HERNÁNDEZ,30 AUG 1991,ESP,954,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/ivan-hernandez-14590900
1633,Richard HO,,USA,954,Marathon,https://www.worldathletics.org/athletes/united-states/richard-ho-014578976
1634,Pierre FONTANAROSA,05 MAY 1992,FRA,954,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/pierre-fontanarosa-014426456
1635,Michael JENSEN,06 JUL 1987,DEN,954,Marathon [Half Marathon],https://www.worldathletics.org/athletes/denmark/michael-jensen-14961433
1636,Masashi HASHIMOTO,22 AUG 1986,JPN,954,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/masashi-hashimoto-014480985
1637,Markus PLONER,07 NOV 1980,ITA,954,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/markus-ploner-014201191
1638,Masahiro TSURUTA,28 DEC 1991,JPN,954,Marathon,https://www.worldathletics.org/athletes/japan/masahiro-tsuruta-014965203
1639,Paul PIPER,,GBR,954,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/paul-piper-014697619
1640,Jon KLAIBER,,USA,954,Marathon,https://www.worldathletics.org/athletes/united-states/jon-klaiber-014738342
1641,Ting-Yin CHOU,07 JUL 1991,TPE,954,Marathon [Half Marathon],https://www.worldathletics.org/athletes/chinese-taipei/ting-yin-chou-014377884
1642,Zhongfu QIN,25 MAY 1999,CHN,953,Marathon,https://www.worldathletics.org/athletes/pr-of-china/zhongfu-qin-014857912
1643,Marek HLADÍK,06 DEC 1990,SVK,953,Marathon,https://www.worldathletics.org/athletes/slovak-republic/marek-hladik-14781517
1644,Ryota KOMORI,30 AUG 1997,JPN,953,Marathon,https://www.worldathletics.org/athletes/japan/ryota-komori-014814032
1645,Ronald COCKX,03 SEP 1994,NED,953,Marathon [Half Marathon],https://www.worldathletics.org/athletes/netherlands/ronald-cockx-14745188
1646,Thomas DELEU,28 APR 1993,FRA,953,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/thomas-deleu-014424708
1647,Luc ESSINK,1993,NED,953,Marathon,https://www.worldathletics.org/athletes/netherlands/luc-essink-15024540
1648,Shunsuke HISAMOTO,29 OCT 1990,JPN,953,Marathon,https://www.worldathletics.org/athletes/japan/shunsuke-hisamoto-014643385
1649,Dante CAPONE,07 NOV 1996,USA,953,Marathon,https://www.worldathletics.org/athletes/united-states/dante-capone-14832772
1650,Masato NAMAI,26 DEC 1986,JPN,953,Marathon,https://www.worldathletics.org/athletes/japan/masato-namai-15009303
1651,Zhenfei QI,18 MAR 1994,CHN,952,Marathon [Half Marathon],https://www.worldathletics.org/athletes/pr-of-china/zhenfei-qi-014430086
1652,Sean DONOHUE,,USA,952,Marathon,https://www.worldathletics.org/athletes/united-states/sean-donohue-014469889
1653,Brian MASTERSON,,USA,952,Marathon [Half Marathon],https://www.worldathletics.org/athletes/united-states/brian-masterson-014585652
1653,Colton GALE,06 FEB 1991,USA,952,Marathon,https://www.worldathletics.org/athletes/united-states/colton-gale-14819874
1655,Brice DAUBORD,25 JUL 1985,FRA,951,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/brice-daubord-014334297
1656,Gedo DESTA,,ETH,951,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ethiopia/gedo-desta-15055615
1657,Benjamin NGANDU,21 MAR 1990,KEN,951,Marathon,https://www.worldathletics.org/athletes/kenya/benjamin-ngandu-014419634
1658,Javier DÍAZ,17 APR 1976,ESP,951,Marathon,https://www.worldathletics.org/athletes/spain/javier-diaz-014166734
1659,Kosuke HAMADA,02 MAR 1987,JPN,951,Marathon,https://www.worldathletics.org/athletes/japan/kosuke-hamada-014818238
1660,Ibouk ABDERRAHMANE,,MAR,951,Marathon [Half Marathon],https://www.worldathletics.org/athletes/morocco/ibouk-abderrahmane-15058027
1661,Kevin VERLUYTEN,04 OCT 1989,BEL,951,Marathon,https://www.worldathletics.org/athletes/belgium/kevin-verluyten-014890130
1662,Daniel HART,26 MAY 1990,AUS,951,Marathon,https://www.worldathletics.org/athletes/australia/daniel-hart-14935885
1663,Tuluabulei TUOLIEHAN,03 APR 1997,CHN,950,Marathon,https://www.worldathletics.org/athletes/pr-of-china/tuluabulei-tuoliehan-014702552
1664,Bernard KIPROTICH,,KEN,950,Marathon,https://www.worldathletics.org/athletes/kenya/bernard-kiprotich-014940521
1665,Daniel HAMILTON,28 JUL 1991,GBR,950,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/daniel-hamilton-014533425
1666,David MANJA,08 JUN 1991,RSA,950,Marathon [Half Marathon],https://www.worldathletics.org/athletes/south-africa/david-manja-014518236
1667,Michael BOUCHE,,FRA,950,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/michael-bouche-14994962
1668,Egidijus ADOMKAITIS,19 FEB 1987,LTU,950,Marathon,https://www.worldathletics.org/athletes/lithuania/egidijus-adomkaitis-014742362
1669,Laurens VANDERLINDEN,09 JUN 1995,BEL,950,Marathon [Half Marathon],https://www.worldathletics.org/athletes/belgium/laurens-vanderlinden-014588374
1670,Luis Carlos RIVERO,23 FEB 1986,GUA,950,Marathon,https://www.worldathletics.org/athletes/guatemala/luis-carlos-rivero-014569136
1671,Corbin HARRIS,,USA,950,Marathon,https://www.worldathletics.org/athletes/united-states/corbin-harris-014873672
1672,Yoshihiro NISHIZAWA,03 DEC 1992,JPN,950,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/yoshihiro-nishizawa-014446022
1673,Mrait EL HOUCINE,,MAR,950,Marathon,https://www.worldathletics.org/athletes/morocco/mrait-el-houcine-15033201
1674,Juan Jorge GONZALES,16 SEP 1992,BOL,949,Marathon [Half Marathon],https://www.worldathletics.org/athletes/bolivia/juan-jorge-gonzales-014852057
1675,Brendan WONG,1994,CAN,949,Marathon,https://www.worldathletics.org/athletes/canada/brendan-wong-014583242
1676,Nicholas TSOTU,01 MAR 1986,USA,949,Marathon,https://www.worldathletics.org/athletes/united-states/nicholas-tsotu-15015255
1677,Tyler SMITH,01 NOV 1996,USA,949,Marathon,https://www.worldathletics.org/athletes/united-states/tyler-smith-14918244
1678,Ben FISH,21 MAY 1982,GBR,949,Marathon,https://www.worldathletics.org/athletes/great-britain-ni/ben-fish-014189237
1679,Nobuki NAKAYAMA,15 NOV 2001,JPN,948,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/nobuki-nakayama-014963189
1680,Sota TAKEZAWA,07 DEC 1996,JPN,948,Marathon,https://www.worldathletics.org/athletes/japan/sota-takezawa-014930713
1681,Haruaki KOJIMA,14 FEB 1991,JPN,948,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/haruaki-kojima-014511791
1682,Benjamin ALQUIER,24 FEB 1990,FRA,948,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/benjamin-alquier-014481169
1683,Corey PURCELLA,15 JUN 1994,USA,948,Marathon,https://www.worldathletics.org/athletes/united-states/corey-purcella-14581686
1684,Bryan RIGBY,17 SEP 1987,USA,948,Marathon,https://www.worldathletics.org/athletes/united-states/bryan-rigby-14515401
1685,Aleksey PATRAKOV,07 DEC 1994,RUS,947,Marathon,https://www.worldathletics.org/athletes/russia/aleksey-patrakov-014952820
1686,Kyle SMITH,12 JUN 1988,USA,947,Marathon,https://www.worldathletics.org/athletes/united-states/kyle-smith-15064288
1687,Adrian BEDNAREK,1990,POL,947,Marathon,https://www.worldathletics.org/athletes/poland/adrian-bednarek-014891506
1688,Yu NISHIYAMA,18 FEB 1993,JPN,947,Marathon,https://www.worldathletics.org/athletes/japan/yu-nishiyama-14971573
1689,Luke COTTER,15 SEP 1995,GBR,947,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/luke-cotter-014595637
1689,Huong Leong TAN,27 JAN 1988,MAS,947,Marathon,https://www.worldathletics.org/athletes/malaysia/huong-leong-tan-14782591
1691,Ko FUKUOKA,14 APR 1990,JPN,947,Marathon,https://www.worldathletics.org/athletes/japan/ko-fukuoka-014780082
1692,Sergiu CIOBANU,10 AUG 1983,IRL,947,Marathon [Half Marathon],https://www.worldathletics.org/athletes/ireland/sergiu-ciobanu-014371665
1693,Toru OKANO,02 SEP 1991,JPN,947,Marathon,https://www.worldathletics.org/athletes/japan/toru-okano-014862345
1693,Cameron BECKETT,15 JUN 1990,USA,947,Marathon,https://www.worldathletics.org/athletes/united-states/cameron-beckett-15011711
1695,Jean-pierre ANE,1983,FRA,947,Marathon,https://www.worldathletics.org/athletes/france/jean-pierre-ane-014840014
1696,Sascha VAN STAA,11 MAR 1992,GER,946,Marathon [Half Marathon],https://www.worldathletics.org/athletes/germany/sascha-van-staa-14625756
1697,Shuai MENG,06 AUG 1995,CHN,946,Marathon,https://www.worldathletics.org/athletes/pr-of-china/shuai-meng-15087593
1698,Andrew GELSTON,10 SEP 1990,USA,946,Marathon,https://www.worldathletics.org/athletes/united-states/andrew-gelston-14922014
1699,Nick CAPARIO,09 DEC 1988,USA,946,Marathon,https://www.worldathletics.org/athletes/united-states/nick-capario-14389899
1700,Swan BLANC,1995,FRA,945,Marathon,https://www.worldathletics.org/athletes/france/swan-blanc-15019623
1701,Taku FUJIWARA,17 JUN 1986,JPN,945,Marathon,https://www.worldathletics.org/athletes/japan/taku-fujiwara-14743641
1702,Diego POLO,21 JUL 1989,ESP,944,Marathon,https://www.worldathletics.org/athletes/spain/diego-polo-014758902
1703,Pierre DEFONTAINE,18 SEP 1992,FRA,944,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/pierre-defontaine-014546923
1704,Matt DYNAN,,USA,944,Marathon,https://www.worldathletics.org/athletes/united-states/matt-dynan-014668936
1705,Sander DE BART,1987,NED,944,Marathon,https://www.worldathletics.org/athletes/netherlands/sander-de-bart-15007526
1706,Shinya SAITO,17 SEP 1992,JPN,943,Marathon,https://www.worldathletics.org/athletes/japan/shinya-saito-014586297
1707,Jonathan COLLIER,22 AUG 1995,GBR,943,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/jonathan-collier-014650835
1708,Kaihei KITANO,15 FEB 2001,JPN,943,Marathon [Half Marathon],https://www.worldathletics.org/athletes/japan/kaihei-kitano-14987191
1709,Derek ALCORN,14 SEP 1991,USA,943,Marathon,https://www.worldathletics.org/athletes/united-states/derek-alcorn-14569853
1710,Manu SASSI,1988,SUI,943,Marathon [Half Marathon],https://www.worldathletics.org/athletes/switzerland/manu-sassi-14581457
1711,Masaki MATSUI,10 NOV 1993,JPN,943,Marathon,https://www.worldathletics.org/athletes/japan/masaki-matsui-014577599
1712,Jarkko JÄRVENPÄÄ,22 AUG 1986,FIN,943,Marathon [Half Marathon],https://www.worldathletics.org/athletes/finland/jarkko-jarvenpaa-014329859
1713,Grzegorz KUJAWSKI,19 MAR 1978,POL,943,Marathon,https://www.worldathletics.org/athletes/poland/grzegorz-kujawski-014217023
1714,Simon KARLSSON,,SWE,943,Marathon,https://www.worldathletics.org/athletes/sweden/simon-karlsson-014827590
1715,Alexis DULIN,1992,FRA,942,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/alexis-dulin-15011193
1716,Meng MA,16 JAN 1998,CHN,942,Marathon,https://www.worldathletics.org/athletes/pr-of-china/meng-ma-15002394
1717,Jesse FEATONBY,,AUS,942,Marathon,https://www.worldathletics.org/athletes/australia/jesse-featonby-15047839
1718,Adam CORDELL,24 JUL 1998,USA,942,Marathon,https://www.worldathletics.org/athletes/united-states/adam-cordell-14918905
1719,Camille DURET,31 AUG 1986,FRA,942,Marathon [Half Marathon],https://www.worldathletics.org/athletes/france/camille-duret-014329815
1720,Benjamin GRENETIER,05 JUL 1981,FRA,942,Marathon,https://www.worldathletics.org/athletes/france/benjamin-grenetier-14185130
1721,Andrea SOFFIENTINI,24 OCT 1988,ITA,942,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/andrea-soffientini-014815921
1722,Konstantinos STAMOULIS,13 NOV 1997,GRE,942,Marathon [Half Marathon],https://www.worldathletics.org/athletes/greece/konstantinos-stamoulis-014686526
1723,Ricardo PEREZ,16 OCT 1989,MEX,942,Marathon,https://www.worldathletics.org/athletes/mexico/ricardo-perez-14539180
1724,Victor PUYUELO,07 MAY 1992,ESP,942,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/victor-puyuelo-14375969
1725,Jasper MCDOWELL,1997,SUI,942,Marathon,https://www.worldathletics.org/athletes/switzerland/jasper-mcdowell-14999106
1726,Julius TASKINEN,20 AUG 1999,FIN,942,Marathon,https://www.worldathletics.org/athletes/finland/julius-taskinen-15056686
1727,Bryant KEIRNS,10 SEP 1993,USA,942,Marathon,https://www.worldathletics.org/athletes/united-states/bryant-keirns-14571382
1728,Brian HARVEY,08 JUN 1987,USA,942,Marathon,https://www.worldathletics.org/athletes/united-states/brian-harvey-014240159
1729,Joe NIEMIEC,23 APR 1992,USA,941,Marathon,https://www.worldathletics.org/athletes/united-states/joe-niemiec-14572473
1730,Xavier TOMASA,01 DEC 1986,ESP,941,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/xavier-tomasa-014831693
1731,Islam AMANGOS,11 JAN 1996,KAZ,941,Marathon,https://www.worldathletics.org/athletes/kazakhstan/islam-amangos-014555814
1731,Andile MOTWANI,1997,RSA,941,Marathon [Half Marathon],https://www.worldathletics.org/athletes/south-africa/andile-motwani-014744775
1733,Jesper FAURSCHOU,01 JUL 1983,DEN,941,Marathon [Half Marathon],https://www.worldathletics.org/athletes/denmark/jesper-faurschou-014167977
1734,Rasmus DALL-HANSEN,12 MAR 1991,DEN,941,Marathon,https://www.worldathletics.org/athletes/denmark/rasmus-dall-hansen-14999214
1735,Esteban ANGULO,10 AUG 1999,ARG,941,Marathon [Half Marathon],https://www.worldathletics.org/athletes/argentina/esteban-angulo-014922151
1736,Ben PARE,24 MAY 1992,USA,941,Marathon,https://www.worldathletics.org/athletes/united-states/ben-pare-14469894
1737,Ward OOSTERLINCK,08 MAY 1993,BEL,941,Marathon [Half Marathon],https://www.worldathletics.org/athletes/belgium/ward-oosterlinck-14599024
1737,Marcos GOMEZ,25 SEP 1983,ESP,941,Marathon,https://www.worldathletics.org/athletes/spain/marcos-gomez-014826226
1739,Stefano AVALLE,,ITA,941,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/stefano-avalle-15010300
1740,Koji TAKAHASHI,23 OCT 1986,JPN,940,Marathon,https://www.worldathletics.org/athletes/japan/koji-takahashi-014515887
1741,Thomas SLATTERY,15 MAR 1996,USA,940,Marathon,https://www.worldathletics.org/athletes/united-states/thomas-slattery-014577168
1742,Fujun HE,26 JUN 1991,CHN,940,Marathon,https://www.worldathletics.org/athletes/pr-of-china/fujun-he-14967083
1743,Marco Najibe SALAMI,07 JUL 1985,ITA,940,Marathon,https://www.worldathletics.org/athletes/italy/marco-najibe-salami-014201376
1744,Oscar ACOSTA,,COL,940,Marathon,https://www.worldathletics.org/athletes/colombia/oscar-acosta-15047944
1745,Ronan O'SHEA,09 SEP 1997,USA,940,Marathon,https://www.worldathletics.org/athletes/united-states/ronan-oshea-14742001
1746,Shinya WADA,09 JUL 1977,JPN,940,Marathon,https://www.worldathletics.org/athletes/japan/shinya-wada-14769958
1747,Nicholas BARRY,25 MAR 1986,GBR,940,Marathon [Half Marathon],https://www.worldathletics.org/athletes/great-britain-ni/nicholas-barry-014860048
1748,Naoki KAMACHI,25 MAY 1984,JPN,940,Marathon,https://www.worldathletics.org/athletes/japan/naoki-kamachi-14819707
1749,Yasuo ITO,26 OCT 1976,JPN,940,Marathon,https://www.worldathletics.org/athletes/japan/yasuo-ito-014384994
1750,Andrea ASTOLFI,07 AUG 1994,ITA,939,Marathon [Half Marathon],https://www.worldathletics.org/athletes/italy/andrea-astolfi-014818076
1751,Bartek FALKOWSKI,1989,POL,939,Marathon,https://www.worldathletics.org/athletes/poland/bartek-falkowski-14918108
1752,Takamasa KAYA,10 APR 1990,JPN,939,Marathon,https://www.worldathletics.org/athletes/japan/takamasa-kaya-014744155
1753,Tomohiro OZAWA,10 MAR 1989,JPN,939,Marathon,https://www.worldathletics.org/athletes/japan/tomohiro-ozawa-014971570
1754,Ryan ALEXANDER,07 MAR 1997,USA,939,Marathon,https://www.worldathletics.org/athletes/united-states/ryan-alexander-15007582
1755,Jorge SOTO,26 JUL 1994,ESP,938,Marathon [Half Marathon],https://www.worldathletics.org/athletes/spain/jorge-soto-014773973
1756,Tirtha PUN,,IND,938,Marathon [25 km Road],https://www.worldathletics.org/athletes/india/tirtha-pun-14791589
1757,See Yeung CHONG,,HKG,938,Marathon,https://www.worldathletics.org/athletes/hong-kong-china/see-yeung-chong-15057838
1758,Gen SAWAI,22 JAN 1997,JPN,938,Marathon,https://www.worldathletics.org/athletes/japan/gen-sawai-14922309
1759,Florian VOGEL,,SUI,938,Marathon,https://www.worldathletics.org/athletes/switzerland/florian-vogel-15087443
1760,Nathan STOATE,22 DEC 1999,AUS,938,Marathon [Half Marathon],https://www.worldathletics.org/athletes/australia/nathan-stoate-14968051
